ExtendRealityLtd@Zinnia.Unity_RaycastHitPointExtractorTest<>ExtractInactiveGameObject,false
Unity-Technologies@InputSystem_TestException<>Events_CanReplayEventsFromEventTrace_AndGetInfoOnRecordedDevices,false
microsoft@MixedRealityToolkit-Unity_InputEventSystemTests<>TestGlobalInputSourceFocusedObjectEvents,false
addyi@SoftwareCity_ComponentProducerTest<>GenerateDocumentTest,false
microsoft@MixedReality-WebRTC_SdpForceCodecs<>ShortBuffer,false
ExtendRealityLtd@Zinnia.Unity_FloatToTimeSpanTest<>TransformFromHours,false
ExtendRealityLtd@Zinnia.Unity_TransformEulerRotationMutatorTest<>SetPropertyInactiveComponent,false
Unity-Technologies@InputSystem_ScopedExclusionPropertyAttribute<>API_DefaultInputActionsClassIsUpToDate,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_ThatHaveNoKnownLayout_AreDisabled,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanOverrideBindingsWithControlsFromSpecificDevices,false
ExtendRealityLtd@Zinnia.Unity_CountdownTimerTest<>TimerCancelled,false
Unity-Technologies@InputSystem_TestHMD<>Devices_XRDeviceRoleDeterminesTypeOfDevice,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>TestAddAudio,false
watson-developer-cloud@unity-sdk_CompareComplyV1IntegrationTests<>TestExtractPngTables,false
Unity-Technologies@InputSystem_CustomInvertProcessor<>TODO_Layouts_CurrentPlatformIsImplicitLayoutVariant,false
microsoft@MixedRealityToolkit-Unity_BoundsControlTests<>TranslateViaFarInteraction,false
gladmmo@GladMMO.Library_WaypointsRepoCrudTest<>Test_Update_Replaces_Existing_Model,false
microsoft@MixedRealityToolkit-Unity_DwellTests<>TestDwellCanceled,false
watson-developer-cloud@unity-sdk_TextToSpeechV1IntegrationTests<>TestDeleteUserData,false
watson-developer-cloud@unity-sdk_DiscoveryV1IntegrationTests<>TestDeleteExpansions,false
ExtendRealityLtd@Zinnia.Unity_TransformPositionMutatorTest<>IncrementPropertyGlobalLockXZAxis,false
addyi@SoftwareCity_SqProjectUriBuilderTest<>IsPathAppendedCorrect,false
ExtendRealityLtd@Zinnia.Unity_Vector3SubtractorTest<>TransformInactiveGameObject,false
ExtendRealityLtd@Zinnia.Unity_TransformPropertyApplierTest<>NoModifyPositionOnInactiveGameObject,false
ExtendRealityLtd@Zinnia.Unity_TransformPropertyApplierTest<>ModifyTransformWithOffsetNoRotation,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanCreateDevice,false
willychang21@MapboxARGame_Vector2dBoundsTest<>Extend,false
microsoft@MixedRealityToolkit-Unity_BoundsControlTests<>TranslateViaHololens1Interaction,false
microsoft@MixedRealityToolkit-Unity_JoystickTests<>TestJoystickScale,false
iamtomhewitt@vr-pacman_GhostTests<>IncreasingGhostSpeedWorks,false
microsoft@MixedRealityToolkit-Unity_MixedRealityPoseTests<>TestMixedRealityPoseMultiplication,false
Unity-Technologies@InputSystem_UnityRemoteTests<>TODO_Remote_CanReceiveJoystickInputFromUnityRemote,false
ExtendRealityLtd@Zinnia.Unity_StringCacheTest<>CacheChangedInactiveComponent,false
Unity-Technologies@InputSystem_CorePerformanceTests<>Performance_MatchControlPathPrefix,false
addyi@SoftwareCity_SqComponentTreeUriBuilderTest<>IsPathAppendedCorrect,false
Unity-Technologies@InputSystem_DeviceWithoutAnyControls<>Controls_SticksProvideAccessToHalfAxes,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>TestGetWord,false
Unity-Technologies@InputSystem_DualShockTests<>Devices_SupportsDualShock4AsHID,false
iamtomhewitt@jet-dash-vr_PowerupTests<>ShouldNotDecreaseSpeedIfZeroSpeed,false
microsoft@MixedRealityToolkit-Unity_ConstraintTests<>ConstrainByNumberOfHands,false
microsoft@MixedRealityToolkit-Unity_MixedRealityToolkitTests<>TestUnregisterMixedRealityExtensionServiceByTypeAndName,false
ExtendRealityLtd@Zinnia.Unity_RulesMatcherTest<>Match,false
Unity-Technologies@InputSystem_DeviceWithoutAnyControls<>Controls_CanFindControlsUsingWildcards_InMiddleOfNames,false
ExtendRealityLtd@Zinnia.Unity_CountdownTimerTest<>TimerDoesNotCompleteOnInactiveGameObject,false
Unity-Technologies@InputSystem_CustomInvertProcessor<>Layouts_CanMarkControlAsDontReset,false
pcriadoperez@readyPlayer2_TransformExtensionsTests<>IterateNullIgnore,false
watson-developer-cloud@unity-sdk_NaturalLanguageClassifierV1IntegrationTests<>TestListClassifiers,false
Unity-Technologies@InputSystem_CustomInvertProcessor<>TODO_Layouts_CanHaveLayoutFallbackForInterface,false
pcriadoperez@readyPlayer2_InputManagerTests<>CatchModalEvent,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_ReadingValueRightAfterResetting_AppliesProcessorsFromFirstBinding,false
willychang21@MapboxARGame_MapMatcherTest<>OverviewSimplified,true
willychang21@MapboxARGame_BearingFilterTest<>InvalidValues,false
Unity-Technologies@EditorXR_SetEditingContextImplementor<>SaveUserSettings_UpdatesUserSettingsFile,false
kookmin-sw@capstone-2020-17_TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__ChangesPropagateThrough,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanLookUpDeviceByType,false
ExtendRealityLtd@Zinnia.Unity_GameObjectEventProxyEmitterTest<>ReceiveInactiveComponent,false
microsoft@MixedRealityToolkit-Unity_ControllerMappingTests<>WindowsMixedRealityOpenVRMotionControllerUpdateTest,false
ExtendRealityLtd@Zinnia.Unity_GameObjectExtensionsTest<>TryGetScale,false
microsoft@MixedRealityToolkit-Unity_BoundsControlTests<>RotateVerySlowlyViaFarInteraction,false
ExtendRealityLtd@Zinnia.Unity_ActiveCollisionRegisteredConsumerContainerExtendedMock<>PublishInactiveComponent,false
Unity-Technologies@InputSystem_TestEventSystem<>Devices_DisablingLastOnScreenControlRemovesCreatedDevice,false
vimeo@vimeo-unity-sdk_VimeoPlayerPlayTest<>Cant_Stream_Video_With_Invalid_Token,false
ExtendRealityLtd@Zinnia.Unity_ObjectPointerEventProxyEmitterTest<>ReceiveInactiveGameObject,false
ExtendRealityLtd@Zinnia.Unity_TransformPositionMutatorTest<>SetPropertyGlobalLockXZAxis,false
Unity-Technologies@InputSystem_TestHMD<>Layouts_XRLayoutFeatures_OnlyContainAllowedCharacters,false
gladmmo@GladMMO.Library_ZoneServerControllerTests<>Test_ZoneServer_GetEndpoint_ReturnsFail_On_Empty,false
microsoft@MixedRealityToolkit-Unity_ElasticSystemTests<>QuaternionSnapPointSnapping,false
Unity-Technologies@EditorXR_GradientPairTests<>Lerp_Interpolates_StartAndEndColors,false
ExtendRealityLtd@Zinnia.Unity_FollowModifierMock<>OnlActiveTargetsFollowSourceNoOffsets,false
iamtomhewitt@vr-pacman_PacmanCollisionTests<>CollidingWithTeleporterMovesPlayer,true
watson-developer-cloud@unity-sdk_DiscoveryV1IntegrationTests<>TestListCredentials,false
ExtendRealityLtd@Zinnia.Unity_CameraColorOverlayMock<>EventsNotEmittedOnInactiveGameObject,false
vrm-c@UniVRM_MetallicRoughnessConverterTests<>ExportingColorTest,false
microsoft@MixedRealityToolkit-Unity_ControllerMappingTests<>ViveWandControllerUpdateTest,false
ExtendRealityLtd@Zinnia.Unity_StringInListRuleTest<>AcceptsInactiveComponent,false
microsoft@MixedRealityToolkit-Unity_MixedRealityToolkitTests<>TestInitializeMixedRealityToolkit,false
ExtendRealityLtd@Zinnia.Unity_GameObjectClonerTest<>DoesNotChangeSource,false
addyi@SoftwareCity_ModelTest<>CredentialTest,false
ExtendRealityLtd@Zinnia.Unity_Vector2ActionMock<>ActivatedEmitted,false
microsoft@MixedReality-WebRTC_MultiConfig<>SingleOneWay,false
ExtendRealityLtd@Zinnia.Unity_GameObjectObservableListMock<>EmitsOnStart,false
microsoft@MixedRealityToolkit-Unity_MixedRealityToolkitTests<>TestDestroyActiveInstance,false
vimeo@vimeo-unity-sdk_DepthkitPlayTest<>Vimeo_Player_Sets_Volumetric_Metadata,false
Unity-Technologies@InputSystem_ArrayHelperTests<>Utilities_CanMoveArraySlice,false
ExtendRealityLtd@Zinnia.Unity_AngleToVector2DirectionTest<>Transform,false
watson-developer-cloud@unity-sdk_AssistantV1IntegrationTests<>TestGetSynonym,false
vimeo@vimeo-unity-sdk_RegexTests<>Play_Fails_If_Video_Id_Is_Empty_String,false
ExtendRealityLtd@Zinnia.Unity_FloatMeanFinderTest<>TransformEmptyCollection,false
dioram@Elektronik-Tools-2.0_ContainerTreeTests<>Clear,false
addyi@SoftwareCity_SqComponentTreeUriBuilderTest<>EmptyPathIsAppendedCorrect,false
vrm-c@UniVRM_Dummy<>SkinTestEmptyName,false
ExtendRealityLtd@Zinnia.Unity_RuleAssociationTest<>ShouldBeActiveTrueFromPatternMatcherRule,false
gladmmo@GladMMO.Library_CharacterRepositoryTests<>Test_Retrieve_Name_Works_On_Added_Models,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_JoysticksHaveDeadzonesOnStick,false
XRTK@XRTK-Core_TestFixture_02_InteractionDefinitionTests<>Test_03_02_Float_Changed_Updated,false
ExtendRealityLtd@Zinnia.Unity_GameObjectEventObservableTest<>Pop,false
microsoft@MixedRealityToolkit-Unity_VisualThemeTests<>TestColorChildrenTheme,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>TestListAcousticModels,false
ExtendRealityLtd@Zinnia.Unity_Vector2MultiplierTest<>Transform,false
ExtendRealityLtd@Zinnia.Unity_TransformEulerRotationMutatorTest<>IncrementPropertyLocal,false
addyi@SoftwareCity_SQUriBuilderTest<>CredentialsInsertedCorrect,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_WhenInProgress_AddingAndRemovingUnusedDevice_DoesNotAffectActionInProgress,false
addyi@SoftwareCity_SQUriBuilderTest<>NullUsernameCredentials,false
kookmin-sw@capstone-2020-17_TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__BuildStateTipHasNoneWhenEnabled,false
dioram@Elektronik-Tools-2.0_ObservationsTests<>UpdateColors,false
ExtendRealityLtd@Zinnia.Unity_ToRaycastConverterTest<>ConvertFromBoxCast,false
ExtendRealityLtd@Zinnia.Unity_GameObjectExtensionsTest<>TryGetComponentValid,false
vimeo@vimeo-unity-sdk_VimeoSettingsTest<>BuildMode_Saves_Token_To_Scene,false
vrm-c@UniVRM_MaterialImporterTests<>MaterialImporterTest,false
vrm-c@UniVRM_JsonParserTest<>NestedObjectTest,false
Unity-Technologies@InputSystem_EnhancedTouchTests<>EnhancedTouch_TouchSimulation_DisablesPointerDevicesWithoutDisablingEvents,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanGetKeyCodeFromKeyboardKey,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>WaitForAudio,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_RegisteringExistingCompositeUnderNewName_CreatesAlias,false
addyi@SoftwareCity_SqComponentTreeUriBuilderTest<>PageSizeIsNotOverriddenIfNotInAllowedRange,false
ExtendRealityLtd@Zinnia.Unity_GameObjectExtensionsTest<>FindRigidbodyOnAncestorFirstValid,false
ExtendRealityLtd@Zinnia.Unity_IntCacheTest<>CacheChanged,false
Unity-Technologies@InputSystem_DeviceWithoutAnyControls<>Controls_AssignsFullPathToControls,false
microsoft@MixedRealityToolkit-Unity_SpherePointerTests<>GrabLayerMasks,false
Unity-Technologies@InputSystem_TestDeviceWithMultiBitControl<>State_CanGetCurrentUpdateType,false
gladmmo@GladMMO.Library_NameEndpointResolutionStorageModelTests<>Test_Can_JSON_Serialize_To_NonNull_Non_Whitespace,false
ExtendRealityLtd@Zinnia.Unity_TransformPropertyApplierTest<>ModifyScaleNoOffsetInstantTransition,false
vrm-c@UniVRM_EditorTextureSerializerTests<>AssignLinearImageToLinearTextureProperty,false
vrm-c@UniVRM_Dummy<>TextureInfoTestError,false
Unity-Technologies@InputSystem_CoreTests<>Actions_InteractiveRebinding_CanBeRestrictedToSpecificBindingGroups,false
ExtendRealityLtd@Zinnia.Unity_FloatModeFinderTest<>TransformEmptyCollection,false
gladmmo@GladMMO.Library_ChangeTrackingEnityDataCollectionTests<>Test_PendingChanges_Not_True_When_EquivalentValues_Set,false
vimeo@vimeo-unity-sdk_VimeoRecorderTest<>Recording_State_True_When_Recording,false
iamtomhewitt@jet-dash-vr_ShopManagerTests<>ShouldNotPurchaseShipIfNotEnoughCash,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>TestGetCorpus,false
ExtendRealityLtd@Zinnia.Unity_NegationRuleTest<>AcceptsFalse,false
vrm-c@UniVRM_UniVRMSerializeTests<>FirstPersonTest,false
microsoft@MixedRealityToolkit-Unity_UwpAppxBuildToolsTest<>TestAddCapabilities_Adds,false
vrm-c@UniVRM_MaterialTests<>MaterialImportTest,false
Unity-Technologies@InputSystem_TestException<>Events_IfOldStateEventIsSentToDevice_IsIgnored,false
ExtendRealityLtd@Zinnia.Unity_CollisionNotifierMock<>CollisionStopped,false
ExtendRealityLtd@Zinnia.Unity_ListContainsRuleTest<>AcceptsInactiveGameObject,false
ExtendRealityLtd@Zinnia.Unity_IntEventProxyEmitterTest<>EmitPayload,false
ExtendRealityLtd@Zinnia.Unity_GameObjectExtensionsTest<>FindRigidbodyOnDescendantValid,false
ExtendRealityLtd@Zinnia.Unity_FloatActionLiveMock<>DefaultValueTypeDefault,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanCreateTouchscreenWithCustomTouchCount,false
willychang21@MapboxARGame_ReverseGeocodeResourceTest<>SetInvalidTypes,false
watson-developer-cloud@unity-sdk_TextToSpeechV1IntegrationTests<>TestCreateSpeakerModel,false
microsoft@MixedRealityToolkit-Unity_PressableButtonTests<>SwitchWorldToLocalDistanceMode,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanDetermineIfActionTriggeredInFrame,false
gladmmo@GladMMO.Library_PlayerAccountJWTModelTests<>Test_Doesnt_Throw_On_Valid_AccessToken,false
microsoft@MixedRealityToolkit-Unity_UwpAppxBuildToolsTest<>TestAddCapability_Adds,false
dioram@Elektronik-Tools-2.0_ContainerTreeTests<>WriteSnapshot,false
dioram@Elektronik-Tools-2.0_CollisionCloudTests<>PointFound,false
ExtendRealityLtd@Zinnia.Unity_StringInListRuleTest<>RefuseNotFoundExact,false
dioram@Elektronik-Tools-2.0_DataRecorderSubscription<>SubscribeConnectableObservationCloudContainer,false
pcriadoperez@readyPlayer2_VectorExtensionsTests<>Vector3Collection_Median,false
A11YTK@A11YTK_SubtitleOptionsReferenceTest<>SaveAndLoad,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanIterateThroughCompositeBindings_WithAccessor,false
vimeo@vimeo-unity-sdk_VimeoSettingsTest<>SetVimeoToken_Works,false
ExtendRealityLtd@Zinnia.Unity_MeshStateModifierTest<>ShowMeshFromComponentWithSkinnedMeshRenderer,false
ExtendRealityLtd@Zinnia.Unity_ToCapsuleCastConverterTest<>ConvertFromBoxCast,false
microsoft@MixedRealityToolkit-Unity_InteractiveElementTests<>TestAddAndRemoveAllStates,false
vimeo@vimeo-unity-sdk_VimeoRecorderTest<>Test_Enable_Review_Page_Default_Value,false
ExtendRealityLtd@Zinnia.Unity_DirectionModifierTest<>ProcessInactiveComponent,false
Unity-Technologies@InputSystem_CustomInvertProcessor<>Layouts_ReplacingDeviceLayoutWithLayoutUsingDifferentType_PreservesDeviceIdAndDescription,false
ExtendRealityLtd@Zinnia.Unity_WaitForEndOfFrameYieldEmitterTest<>Yielded,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>WaitForLanguageModel3,false
watson-developer-cloud@unity-sdk_SpeechToTextV1IntegrationTests<>WaitForLanguageModel2,false
vrm-c@UniVRM_JsonParserTest<>ArrayTest,false
Unity-Technologies@InputSystem_InGameHintsTests<>Samples_InGameHints_ShowControlsAccordingToCurrentlyUsedDevice,false
microsoft@MixedRealityToolkit-Unity_OriginOffsetTest<>ManipulationHandlerGazeHover,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanEnableAndDisableAction,false
microsoft@MixedReality-WebRTC_DataChannelTests<>SctpError,false
ExtendRealityLtd@Zinnia.Unity_CollisionNotifierMock<>CollisionNotProcessedOnDisable,false
Unity-Technologies@InputSystem_DeviceWithoutAnyControls<>Controls_CanWriteValueIntoDeltaStateEvents,false
watson-developer-cloud@unity-sdk_DiscoveryV1IntegrationTests<>TestCreateConfiguration,false
Unity-Technologies@InputSystem_HIDTests<>Devices_DevicesNotAllowedBySupportedHIDUsagesAreSkipped,false
mattrdowney@PlanetariaUnity_PlanetariaMathTestScript<>PlanetariaMathTestScriptSimplePasses,false
vrm-c@UniVRM_DictionaryValue<>JsonSerializerTest,false
ExtendRealityLtd@Zinnia.Unity_TransformScaleTest<>ModifyWithAxisRestriction,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_WhenDeviceIsAdded_OngoingActionsAreUnaffected,false
ExtendRealityLtd@Zinnia.Unity_ActiveCollisionConsumerEventProxyEmitterTest<>ReceiveInactiveGameObject,false
Unity-Technologies@InputSystem_AndroidTests<>Devices_SupportsAndroidDualShockController,false
microsoft@MixedRealityToolkit-Unity_GltfTests<>TestGltfCustomAttributesData,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanQueryAllGamepadsWithSimpleGetter,false
dioram@Elektronik-Tools-2.0_TrackedObjsTests<>Clear,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_AddingDevice_SetsItIntoDefaultState,false
Unity-Technologies@InputSystem_ReadOnlyArrayTests<>Utilities_ReadOnlyArray_ForEachDoesNotAllocateGCMemory,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_ControlsUpdate_WhenDeviceConfigurationChanges,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanOverrideBindingsWithControlsFromSpecificDevices_OnActionsInMap,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanAddLayoutForDeviceThatsAlreadyBeenReported,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanFlagTouchAsIndirect,false
vrm-c@UniVRM_CacheEnumTest<>CacheEnumTestSimplePasses,false
ExtendRealityLtd@Zinnia.Unity_FollowModifierMock<>TargetFollowsFirstActiveSourceNoOffsets,false
addyi@SoftwareCity_SqComponentTreeUriBuilderTest<>NullUsernameCredentials,false
ExtendRealityLtd@Zinnia.Unity_TransformDataTest<>Comparison,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanDisableAndEnableOtherAction_FromCallback,false
ExtendRealityLtd@Zinnia.Unity_BooleanActionLiveMock<>EventsNotEmittedOnInactiveGameObject,false
Unity-Technologies@InputSystem_HIDTests<>Devices_CanCreateGenericHID_FromDeviceWithParsedReportDescriptor,false
ExtendRealityLtd@Zinnia.Unity_PointsRendererTest<>NoRenderDataOnDisabledComponent,false
Unity-Technologies@InputSystem_CustomInvertProcessor<>TODO_Layouts_RegisteringMatcherForLayout_OverridesExistingMatchers,false
XRTK@XRTK-Core_TestFixture_01_MixedRealityToolkitTests<>Test_06_02_TryRegisterMixedRealityDataProviderFail,false
addyi@SoftwareCity_SQUriBuilderTest<>BaseUriNotNull,false
ExtendRealityLtd@Zinnia.Unity_Vector2ToAngleTest<>TransformToSignedRadians,false
Unity-Technologies@InputSystem_ScopedExclusionPropertyAttribute<>API_DoesNotHaveUndocumentedPublicMethods,false
immersivecognition@unity-experiment-framework_TestTrackers<>AdHocTrackerAdd,false
microsoft@MixedReality-WebRTC_PeerConnectionTests<>LocalICE,false
ExtendRealityLtd@Zinnia.Unity_FloatToStringTest<>TransformFormatWhitespace,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_WithoutInteraction_TriggerInResponseToMagnitude,false
watson-developer-cloud@unity-sdk_AssistantV1IntegrationTests<>TestCreateSynonym,false
Unity-Technologies@InputSystem_TestDeviceWithMultiBitControl<>State_CanStoreControlAsMultiBitfield,false
microsoft@MixedReality-WebRTC_EditorTests<>PeerConnectionLocalConnect,false
ExtendRealityLtd@Zinnia.Unity_FloatRangeTest<>ToVector2,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_ChangingConfigurationOfDevice_TriggersNotification,false
iamtomhewitt@jet-dash-vr_PowerupTests<>ShouldAddBonusPoints,false
microsoft@MixedRealityToolkit-Unity_SpherePointerTests<>SpherePointerDistances,false
Unity-Technologies@InputSystem_TestDeviceWithMultiBitControl<>State_CanGetIndexFromHistoryRecord,false
ExtendRealityLtd@Zinnia.Unity_StringEventProxyEmitterTest<>Receive,false
ExtendRealityLtd@Zinnia.Unity_RuleMock<>RefusesInvalid,false
watson-developer-cloud@unity-sdk_DiscoveryV1IntegrationTests<>TestDeleteCredentials,false
vrm-c@UniVRM_Dummy<>BufferTest,false
addyi@SoftwareCity_SQUriBuilderTest<>EmptyPasswordCredentials,false
immersivecognition@unity-experiment-framework_TestBuildingFromCSV<>BuildFromTableWithBlankEntries,false
dioram@Elektronik-Tools-2.0_PointsStressTests<>UpdateConnections,false
willychang21@MapboxARGame_TokenTest<>TokenInvalid,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanGetNameOfCurrentKeyboardLayout,false
ExtendRealityLtd@Zinnia.Unity_GameObjectStateSwitcherTest<>SwitchPrevious,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanBeDisabledAndReEnabled,false
microsoft@MixedRealityToolkit-Unity_ScrollViewTests<>GGVScroll,false
microsoft@MixedReality-WebRTC_RemoteTrackTests<>VideoCall,false
willychang21@MapboxARGame_DirectionsTest<>SerializesAndDeserializesWithSteps,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_CanTargetMultipleControls,false
Unity-Technologies@InputSystem_DeviceSimulatorTests<>InputEventsArePropagated,false
ExtendRealityLtd@Zinnia.Unity_Vector3ToVector2Test<>TransformInactiveGameObject,false
ExtendRealityLtd@Zinnia.Unity_SlicerTest<>SliceLastThreeActualElements,false
gladmmo@GladMMO.Library_ChangeTrackingEnityDataCollectionTests<>Test_Can_Clear_TrackedChanges,false
microsoft@MixedRealityToolkit-Unity_InscribedRectangleTests<>TestSimpleRectangle,false
Unity-Technologies@EditorXR_SetEditingContextImplementor<>SaveProjectSettings_UpdatesProjectSettingsFile,false
watson-developer-cloud@unity-sdk_LanguageTranslatorV3IntegrationTests<>TestTranslateDocument,false
iamtomhewitt@jet-dash-vr_AudioManagerTests<>ShouldPauseSound,false
ExtendRealityLtd@Zinnia.Unity_IntEventProxyEmitterTest<>ReceiveWithRuleRestrictions,false
ExtendRealityLtd@Zinnia.Unity_AnyTagRuleTest<>RefusesInactiveComponent,false
watson-developer-cloud@unity-sdk_AssistantV1IntegrationTests<>TestGetIntent,false
ExtendRealityLtd@Zinnia.Unity_SurfaceDataTest<>CollisionData,false
Unity-Technologies@InputSystem_MonoBehaviourWithActionProperty<>Actions_ActionMapJsonCanBeEmpty,false
ExtendRealityLtd@Zinnia.Unity_StraightLineCastMock<>EventsNotEmittedOnDisabledComponent,false
gladmmo@GladMMO.Library_CharacterSessionControllerTests<>Test_Controller_Produces_SessionGranted_With_Zone_Id_If_UnclaimedSession_Exists,false
Unity-Technologies@InputSystem_TestDeviceWithMultiBitControl<>State_CurrentTimeTakesOffsetToRealtimeSinceStartupIntoAccount,false
ExtendRealityLtd@Zinnia.Unity_GameObjectRelationsTest<>GetValueByIndexNotFound,false
willychang21@MapboxARGame_ProbeExtractorCsTest<>ExtractProbes,false
XRTK@XRTK-Core_TestFixture_04_InputActionTests<>Test_01_TestCodeGeneratedActions,false
Unity-Technologies@InputSystem_PreProcessorTestDevice<>Devices_CanGetLinearAccelerationReading,false
Unity-Technologies@InputSystem_UserTests<>Users_CanPairDevice_WhenDeviceHasPairedUserAccountAtPlatformLevel,false
Unity-Technologies@InputSystem_TestDeviceWithMultiBitControl<>State_CanComputeStateLayoutFromStateStructure,false
